IdSensore,Data,Media,Min,Max,Stato
12,2023-06-01,16,11,22.7,VA
12,2023-06-02,17,10.2,23.2,VA
12,2023-06-03,16,12,19.6,VA
12,2023-06-04,14,12.2,17.7,VA
12,2023-06-05,13,11.4,15.3,VA
12,2023-06-06,15,9.6,22.2,VA
12,2023-06-07,15,10.9,21.7,VA
12,2023-06-08,15,9.9,22,VA
12,2023-06-09,17,10.6,23.9,VA
12,2023-06-10,17,13.5,22.2,VA
12,2023-06-11,17,11.1,24.7,VA
12,2023-06-12,18,12.1,23.7,VA
12,2023-06-13,16,13.1,20.5,VA
12,2023-06-14,16,11,22.1,VA
12,2023-06-15,16,10.2,23.4,VA
12,2023-06-16,17,10.9,22.4,VA
12,2023-06-17,18,11.9,25.2,VA
12,2023-06-18,19,13.2,25.8,VA
12,2023-06-19,21,15,26.9,VA
12,2023-06-20,21,16.1,27.3,VA
12,2023-06-21,21,15.8,27.6,VA
12,2023-06-22,22,16.8,30.6,VA
12,2023-06-23,20,15.1,24.8,VA
12,2023-06-24,21,16.2,28,VA
12,2023-06-25,20,14.1,26.8,VA
12,2023-06-26,22,14.2,28.9,VA
12,2023-06-27,23,17.6,28.2,VA
12,2023-06-28,21,16.1,24.2,VA
12,2023-06-29,19,14.7,22.5,VA
12,2023-06-30,17,14.6,21.1,VA
12,2023-07-01,17,13.4,22.4,VA
12,2023-07-02,20,14.2,25.9,VA
12,2023-07-03,20,14.9,26.4,VA
12,2023-07-04,17,13.2,24.9,VA
12,2023-07-05,17,11.9,24.3,VA
12,2023-07-06,15,11.6,23,VA
12,2023-07-07,18,10.3,26.3,VA
12,2023-07-08,19,14.5,25.4,VA
12,2023-07-09,22,15.6,30.2,VA
12,2023-07-10,24,17.6,31.2,VA
12,2023-07-11,25,18.7,31.4,VA
12,2023-07-12,18,14.9,23.9,VA
12,2023-07-13,16,12.8,21.8,VA
12,2023-07-14,17,12.8,23.4,VA
12,2023-07-15,21,14.4,27.4,VA
12,2023-07-16,22,16.7,29.4,VA
12,2023-07-17,23,18.1,29.7,VA
12,2023-07-18,21,17.1,29.4,VA
12,2023-07-19,19,16.2,26.7,VA
12,2023-07-20,21,16.2,28,VA
12,2023-07-21,16,13.8,21.5,VA
12,2023-07-22,17,13.1,23,VA
12,2023-07-23,19,14.5,25,VA
12,2023-07-24,16,14.3,18.1,VA
12,2023-07-25,17,12.9,24.6,VA
12,2023-07-26,16,11.6,20.1,VA
12,2023-07-27,16,9.9,22.7,VA
12,2023-07-28,18,12.2,24.6,VA
12,2023-07-29,18,13.2,24.9,VA
12,2023-07-30,18,13.3,25.6,VA
12,2023-07-31,19,13.8,25.6,VA
12,2023-08-01,17,12.9,21.7,VA
12,2023-08-02,18,11.9,23.3,VA
12,2023-08-03,20,15,26.3,VA
12,2023-08-04,18,13.3,21.7,VA
12,2023-08-05,17,12,22.4,VA
12,2023-08-06,16,11.6,20.3,VA
12,2023-08-07,14,8.9,18.4,VA
12,2023-08-08,16,8.8,22.5,VA
12,2023-08-09,16,13,21.4,VA
12,2023-08-10,19,12.7,26.5,VA
12,2023-08-11,20,14,27.7,VA
12,2023-08-12,20,16.1,28.1,VA
12,2023-08-13,21,15,28.5,VA
12,2023-08-14,21,15.9,27.3,VA
12,2023-08-15,21,15.9,28.5,VA
12,2023-08-16,20,14.7,28.2,VA
12,2023-08-17,18,14.4,25.7,VA
12,2023-08-18,20,14.6,28.5,VA
12,2023-08-19,22,15.5,30.5,VA
12,2023-08-20,23,17.7,30.8,VA
12,2023-08-21,24,18.8,31,VA
12,2023-08-22,25,19.8,32.1,VA
12,2023-08-23,24,19.4,32.6,VA
12,2023-08-24,23,19.3,32.5,VA
12,2023-08-25,24,18.5,32.2,VA
12,2023-08-26,21,16.7,27.6,VA
12,2023-08-27,17,14.5,18.8,VA
12,2023-08-28,14,10.9,21.3,VA
12,2023-08-29,13,9.8,17.4,VA
12,2023-08-30,13,9.9,18.7,VA
12,2023-08-31,14,7.9,21.1,VA
12,2023-09-01,17,10.9,23.1,VA
12,2023-09-02,18,13.2,24.1,VA
12,2023-09-03,18,13.5,24.7,VA
12,2023-09-04,19,13.9,25.8,VA
12,2023-09-05,17,14.5,20.4,VA
12,2023-09-06,18,13.3,24,VA
12,2023-09-07,18,13.2,25.1,VA
12,2023-09-08,19,16.3,24.6,VA
12,2023-09-09,20,16.5,25.4,VA
12,2023-09-10,20,14,26.2,VA
12,2023-09-11,20,15,26.1,VA
12,2023-09-12,19,14.7,25.8,VA
12,2023-09-13,16,14.9,17.7,VA
12,2023-09-14,16,12.5,23,VA
12,2023-09-15,15,12.5,17,VA
12,2023-09-16,15,12.1,17.8,VA
12,2023-09-17,17,13.8,22.4,VA
12,2023-09-18,15,13.5,16.6,VA
12,2023-09-19,16,11.7,23.4,VA
12,2023-09-20,16,12.1,20.8,VA
12,2023-09-21,14,12.2,16.3,VA
12,2023-09-22,13,10.7,14.9,VA
12,2023-09-23,10,6.7,14.3,VA
12,2023-09-24,11,5.8,18.2,VA
12,2023-09-25,12,6.8,20.4,VA
12,2023-09-26,14,9.3,21.1,VA
12,2023-09-27,15,10,21.5,VA
12,2023-09-28,16,12.5,21.2,VA
12,2023-09-29,15,11.3,22,VA
12,2023-09-30,16,10.4,23.5,VA
12,2023-10-01,15,10.8,21.5,VA
12,2023-10-02,15,10.9,22,VA
12,2023-10-03,15,11.4,22,VA
12,2023-10-04,16,11.3,21.5,VA
12,2023-10-05,15,11.6,20.7,VA
12,2023-10-06,14,10.6,19.5,VA
12,2023-10-07,14,9.6,22.4,VA
12,2023-10-08,16,10.5,24.4,VA
12,2023-10-09,17,13.3,24.6,VA
12,2023-10-10,17,14.4,23.8,VA
12,2023-10-11,15,11.5,20.9,VA
12,2023-10-12,14,9.7,20.5,VA
12,2023-10-13,13,9,19.1,VA
12,2023-10-14,14,10.3,18.5,VA
12,2023-10-15,12,7.5,16.6,VA
12,2023-10-16,7,3.8,13.2,VA
12,2023-10-17,7,3.1,12.9,VA
12,2023-10-18,7,4.2,11.2,VA
12,2023-10-19,9,7.5,10.1,VA
12,2023-10-20,12,9.4,15.9,VA
12,2023-10-21,11,9.2,12.3,VA
12,2023-10-22,10,7.7,15.4,VA
12,2023-10-23,10,7.8,11.6,VA
12,2023-10-24,10,8.8,11.6,VA
12,2023-10-25,10,6.8,14.5,VA
12,2023-10-26,10,8.2,13.2,VA
12,2023-10-27,10,6.6,16.3,VA
12,2023-10-28,8,4.9,12.8,VA
12,2023-10-29,8,5,10.9,VA
12,2023-10-30,9,8.3,11,VA
12,2023-10-31,8,4.7,9.9,VA
12,2023-11-01,6,3.3,10.7,VA
12,2023-11-02,7,5.7,7.9,VA
12,2023-11-03,5,1.5,7.8,VA
12,2023-11-04,3,0,7.3,VA
12,2023-11-05,4,0.5,8,VA
12,2023-11-06,6,2.5,11.9,VA
12,2023-11-07,3,0.9,6.9,VA
12,2023-11-08,3,0.8,9,VA
12,2023-11-09,3,-0.2,8.1,VA
12,2023-11-10,4,0.5,8.5,VA
12,2023-11-11,3,-0.2,8.9,VA
12,2023-11-12,3,0.9,7.4,VA
12,2023-11-13,6,1.1,13.5,VA
12,2023-11-14,9,4.4,16.2,VA
12,2023-11-15,7,4.3,12.3,VA
12,2023-11-16,4,1.6,9,VA
12,2023-11-17,5,1.4,9,VA
12,2023-11-18,5,-0.7,11,VA
12,2023-11-19,6,3.3,14,VA
12,2023-11-20,6,2.6,13,VA
12,2023-11-21,7,0.6,11.5,VA
12,2023-11-22,8,2.8,10.4,VA
12,2023-11-23,4,-0.3,11.5,VA
12,2023-11-24,9,2.7,14.9,VA
12,2023-11-25,1,-2.4,3.2,VA
12,2023-11-26,3,-0.5,4.9,VA
12,2023-11-27,1,-2.1,5.6,VA
12,2023-11-28,2,-1.4,7.2,VA
12,2023-11-29,0,-2.6,4.6,VA
12,2023-11-30,-1,-2.7,1,VA
12,2023-12-01,2,0.6,3.4,VA
12,2023-12-02,2,-2,4.1,VA
12,2023-12-03,-2,-5,2.2,VA
12,2023-12-04,-3,-6,-0.1,VA
12,2023-12-05,-1,-2.5,1.4,VA
12,2023-12-06,0,-2.1,6.4,VA
12,2023-12-07,0,-2.8,4.6,VA
12,2023-12-08,0,-1.8,2.1,VA
12,2023-12-09,0,-2.1,3.2,VA
12,2023-12-10,2,0.1,6.7,VA
12,2023-12-11,3,2.3,4.7,VA
12,2023-12-12,4,2.2,8.8,VA
12,2023-12-13,3,0.9,6.1,VA
12,2023-12-14,3,0,8.5,VA
12,2023-12-15,5,0.4,7.2,VA
12,2023-12-16,1,-1.4,6.7,VA
12,2023-12-17,4,-1.4,10.3,VA
12,2023-12-18,7,4.2,13.9,VA
12,2023-12-19,7,4.2,13.7,VA
12,2023-12-20,7,3.8,12,VA
12,2023-12-21,5,0.9,9,VA
12,2023-12-22,7,2.8,11.5,VA
12,2023-12-23,12,5.6,14.2,VA
12,2023-12-24,9,4.5,15.3,VA
12,2023-12-25,7,3.5,12,VA
12,2023-12-26,3,0.5,7.9,VA
12,2023-12-27,3,-0.8,8.2,VA
12,2023-12-28,1,-2.1,5.5,VA
12,2023-12-29,4,1,7.2,VA
12,2023-12-30,3,1.1,7.8,VA
12,2023-12-31,3,0.4,4.5,VA
12,2024-01-01,1,-1,3.4,VA
12,2024-01-02,0,-2.1,4.4,VA
12,2024-01-03,2,0.4,7,VA
12,2024-01-04,3,0.1,8.2,VA
12,2024-01-05,2,0.3,3.9,VA
12,2024-01-06,3,0.4,5.4,VA
12,2024-01-07,5,4.3,6.3,VA
12,2024-01-08,3,1.5,5,VA
12,2024-01-09,1,0.3,3.4,VA
12,2024-01-10,0,-1.6,1.4,VA
12,2024-01-11,0,-3.3,5,VA
12,2024-01-12,1,-2.5,7.9,VA
12,2024-01-13,0,-2.7,5.6,VA
12,2024-01-14,0,-2.3,4.3,VA
12,2024-01-15,1,-2.7,5.8,VA
12,2024-01-16,0,-2.4,4,VA
12,2024-01-17,0,-2.5,1.7,VA
12,2024-01-18,2,-0.5,4.8,VA
12,2024-01-19,1,-4.3,4.6,VA
12,2024-01-20,-3,-6.8,2.9,VA
12,2024-01-21,-2,-5.2,4.3,VA
12,2024-01-22,1,-2.1,6.6,VA
12,2024-01-23,3,-2,9.3,VA
12,2024-01-24,6,2.1,10.4,VA
12,2024-01-25,9,4.3,15.2,VA
12,2024-01-26,8,2.9,14.8,VA
12,2024-01-27,8,2.2,13.1,VA
12,2024-01-28,4,0.8,9.8,VA
12,2024-01-29,3,-1.3,9.3,VA
12,2024-01-30,3,-1,9.6,VA
12,2024-01-31,4,-0.4,10.8,VA
12,2024-02-01,7,2.2,12.6,VA
12,2024-02-02,4,1.3,10.3,VA
12,2024-02-03,11,4.6,18.5,VA
12,2024-02-04,10,5.1,17.5,VA
12,2024-02-05,11,5.8,17.5,VA
12,2024-02-06,5,0.9,9.5,VA
12,2024-02-07,3,-0.2,9.1,VA
12,2024-02-08,5,1.4,9.1,VA
12,2024-02-09,5,3.6,7.2,VA
12,2024-02-10,5,3.8,6.8,VA
12,2024-02-11,6,3.7,8.3,VA
12,2024-02-12,5,0.6,11,VA
12,2024-02-13,4,-0.5,10.1,VA
12,2024-02-14,5,0,13,VA
12,2024-02-15,7,4.1,13,VA
12,2024-02-16,7,3.1,14.1,VA
12,2024-02-17,8,3.2,16.3,VA
12,2024-02-18,9,5.2,14.6,VA
12,2024-02-19,8,2.6,13.5,VA
12,2024-02-20,7,3.3,11.1,VA
12,2024-02-21,6,1.7,11.9,VA
12,2024-02-22,4,3.4,6.2,VA
12,2024-02-23,1,-0.4,3.8,VA
12,2024-02-24,0,-2.3,3.5,VA
12,2024-02-25,2,0.1,4.6,VA
12,2024-02-26,2,0.5,4.8,VA
12,2024-02-27,3,0.3,6.6,VA
12,2024-02-28,6,3.8,12.8,VA
12,2024-02-29,7,4.7,11.6,VA
12,2024-03-01,6,4.4,7.4,VA
12,2024-03-02,5,4.1,8.6,VA
12,2024-03-03,6,3.8,11.7,VA
12,2024-03-04,7,3.5,12.1,VA
12,2024-03-05,6,2.1,13,VA
12,2024-03-06,3,0.3,8.1,VA
12,2024-03-07,5,0.8,10.4,VA
12,2024-03-08,4,1.8,6.6,VA
12,2024-03-09,4,2.1,9.7,VA
12,2024-03-10,4,2.6,5.7,VA
12,2024-03-11,4,0.7,11.5,VA
12,2024-03-12,6,1,11.6,VA
12,2024-03-13,7,2.8,13.4,VA
12,2024-03-14,8,3.3,15.4,VA
12,2024-03-15,8,3.4,13.9,VA
12,2024-03-16,9,5.6,15.3,VA
12,2024-03-17,10,5.3,14.9,VA
12,2024-03-18,8,5.1,9.7,VA
12,2024-03-19,9,3.8,16.1,VA
12,2024-03-20,9,2.7,16.6,VA
12,2024-03-21,10,5,17.4,VA
12,2024-03-22,11,5.2,18.3,VA
12,2024-03-23,7,4.1,12.9,VA
12,2024-03-24,5,0.8,8.4,VA
12,2024-03-25,5,-1,11.9,VA
12,2024-03-26,5,2.2,6.7,VA
12,2024-03-27,4,1.8,7.6,VA
12,2024-03-28,3,1.4,4.3,VA
12,2024-03-29,5,0.5,9.3,VA
12,2024-03-30,8,4,13.3,VA
12,2024-03-31,6,3.6,7.1,VA
12,2024-04-01,6,2.8,10.8,VA
12,2024-04-02,7,1.7,14.3,VA
12,2024-04-03,5,3.3,7.7,VA
12,2024-04-04,9,3.1,16.4,VA
12,2024-04-05,12,5.1,19,VA
12,2024-04-06,13,6.9,21.4,VA
12,2024-04-07,15,9.3,23.8,VA
12,2024-04-08,16,10.3,24,VA
12,2024-04-09,11,8.2,16.7,VA
12,2024-04-10,8,4.7,11.1,VA
12,2024-04-11,12,6,20.9,VA
12,2024-04-12,15,8.8,23.5,VA
12,2024-04-13,16,9.8,25,VA
12,2024-04-14,17,10.7,25.4,VA
12,2024-04-15,15,11.1,18.9,VA
12,2024-04-16,10,5.3,13.5,VA
12,2024-04-17,6,1,10.4,VA
12,2024-04-18,6,3.2,8.6,VA
12,2024-04-19,5,-4.2,11.1,VA
12,2024-04-20,6,1.7,9.6,VA
12,2024-04-21,5,0.7,9.5,VA
12,2024-04-22,4,1.6,6.1,VA
12,2024-04-23,4,-0.2,8.1,VA
12,2024-04-24,6,2.1,9.5,VA
12,2024-04-25,6,0.7,11.8,VA
12,2024-04-26,7,3.8,10.1,VA
12,2024-04-27,8,4,12.9,VA
12,2024-04-28,9,6.4,13.5,VA
12,2024-04-29,13,5.3,21,VA
12,2024-04-30,15,8.3,22.4,VA
12,2024-05-01,13,9.9,17.9,VA
12,2024-05-02,10,7.3,14.8,VA
12,2024-05-03,11,6.8,16.2,VA
12,2024-05-04,10,6.5,15.8,VA
12,2024-05-05,13,6.3,19.1,VA
12,2024-05-06,10,8,12.5,VA
12,2024-05-07,9,6.7,11.3,VA
12,2024-05-08,12,5.9,18.2,VA
12,2024-05-09,14,6.4,20.5,VA
12,2024-05-10,15,10,21.7,VA
12,2024-05-11,16,10,22.8,VA
12,2024-05-12,16,11.2,22.1,VA
12,2024-05-13,12,9.7,13.6,VA
12,2024-05-14,13,10.2,16.2,VA
12,2024-05-15,11,8.1,12.6,VA
12,2024-05-16,10,5.5,16.7,VA
12,2024-05-17,11,6.1,16.3,VA
12,2024-05-18,12,6.3,18.3,VA
12,2024-05-19,14,8.8,19.7,VA
12,2024-05-20,14,8.8,20.2,VA
12,2024-05-21,11,7.9,12.5,VA
12,2024-05-22,12,6.6,19.3,VA
12,2024-05-23,11,8.7,13.6,VA
12,2024-05-24,11,7.8,17.3,VA
12,2024-05-25,10,7.4,14.3,VA
12,2024-05-26,14,6.6,22,VA
12,2024-05-27,13,10.3,18.2,VA
12,2024-05-28,14,10.2,21.6,VA
12,2024-05-29,15,9.2,21.3,VA
12,2024-05-30,13,10.6,17.1,VA
12,2024-05-31,10,7,12.8,VA
31,2023-06-01,9,4.3,13.3,VA
31,2023-06-02,9,4.3,14.6,VA
31,2023-06-03,7,4.6,11.2,VA
31,2023-06-04,6,5,9.5,VA
31,2023-06-05,6,4.2,7.6,VA
31,2023-06-06,7,3.2,11.9,VA
31,2023-06-07,8,4.3,11.1,VA
31,2023-06-08,7,3.9,10.7,VA
31,2023-06-09,9,4.6,14,VA
31,2023-06-10,10,6.6,14.6,VA
31,2023-06-11,9,4.8,14.6,VA
31,2023-06-12,10,6,14.1,VA
31,2023-06-13,8,5.7,12.3,VA
31,2023-06-14,9,4.6,12.8,VA
31,2023-06-15,8,3.8,11.8,VA
31,2023-06-16,7,3.6,10.6,VA
31,2023-06-17,8,3.5,14.2,VA
31,2023-06-18,11,5.9,15.3,VA
31,2023-06-19,12,6.6,17.4,VA
31,2023-06-20,14,8.5,17.8,VA
31,2023-06-21,17,10.2,21.2,VA
31,2023-06-22,16,11.8,21.1,VA
31,2023-06-23,11,8.3,14.4,VA
31,2023-06-24,11,7.2,16.2,VA
31,2023-06-25,13,6,19.3,VA
31,2023-06-26,14,8.3,19.4,VA
31,2023-06-27,13,7.9,16.8,VA
31,2023-06-28,10,6.9,12.8,VA
31,2023-06-29,11,6.5,14.3,VA
31,2023-06-30,9,7.8,12.5,VA
31,2023-07-01,10,7.4,12.9,VA
31,2023-07-02,12,7.1,15.7,VA
31,2023-07-03,11,8.1,16.5,VA
31,2023-07-04,11,7.9,14.4,VA
31,2023-07-05,10,5.6,14.9,VA
31,2023-07-06,8,4.7,11.8,VA
31,2023-07-07,11,4.4,16.3,VA
31,2023-07-08,12,8.1,15.6,VA
31,2023-07-09,15,9.5,20.9,VA
31,2023-07-10,17,11.5,21.1,VA
31,2023-07-11,17,12,21.3,VA
31,2023-07-12,12,8.2,16.5,VA
31,2023-07-13,10,7.4,13,VA
31,2023-07-14,10,6.7,12.6,VA
31,2023-07-15,13,7.7,18.3,VA
31,2023-07-16,15,11.6,19.1,VA
31,2023-07-17,16,12.2,20.6,VA
31,2023-07-18,16,11.3,22.4,VA
31,2023-07-19,14,9.6,19.2,VA
31,2023-07-20,13,7.6,17.1,VA
31,2023-07-21,10,7.1,13.4,VA
31,2023-07-22,10,6,14.1,VA
31,2023-07-23,12,7.4,16,VA
31,2023-07-24,11,8.2,13.2,VA
31,2023-07-25,10,4.4,14.8,VA
31,2023-07-26,6,2.6,9.9,VA
31,2023-07-27,7,1,12,VA
31,2023-07-28,11,5.1,15.6,VA
31,2023-07-29,11,7.2,16.4,VA
31,2023-07-30,11,6.5,15.9,VA
31,2023-07-31,12,7.2,16.2,VA
31,2023-08-01,11,8.8,13.1,VA
31,2023-08-02,11,6.3,15.1,VA
31,2023-08-03,12,8.4,16,VA
31,2023-08-04,9,5.2,13.3,VA
31,2023-08-05,7,4.7,10.4,VA
31,2023-08-06,6,2.9,8.6,VA
31,2023-08-07,4,0,7.3,VA
31,2023-08-08,7,0.4,11.5,VA
31,2023-08-09,9,5.1,12.1,VA
31,2023-08-10,12,8.9,16.1,VA
31,2023-08-11,13,7.9,19,VA
31,2023-08-12,13,8.9,19.1,VA
31,2023-08-13,15,9.8,19.7,VA
31,2023-08-14,14,10.8,18.7,VA
31,2023-08-15,13,8.7,18.4,VA
31,2023-08-16,13,8,18.7,VA
31,2023-08-17,12,7.8,17,VA
31,2023-08-18,13,8.9,18.9,VA
31,2023-08-19,16,10.1,21.9,VA
31,2023-08-20,17,12.2,21.9,VA
31,2023-08-21,17,11.7,21.6,VA
31,2023-08-22,18,12.8,22.8,VA
31,2023-08-23,17,13.2,22.8,VA
31,2023-08-24,17,13.1,22.6,VA
31,2023-08-25,17,13.1,21,VA
31,2023-08-26,13,9.8,18.4,VA
31,2023-08-27,10,8.4,12.6,VA
31,2023-08-28,8,0.7,11.7,VA
31,2023-08-29,4,0.2,6.3,VA
31,2023-08-30,5,2.8,8.3,VA
31,2023-08-31,6,1.5,10.4,VA
31,2023-09-01,9,4.5,14.4,VA
31,2023-09-02,11,5.4,15.6,VA
31,2023-09-03,12,7.2,16.9,VA
31,2023-09-04,14,8.8,20.8,VA
31,2023-09-05,12,8,16.1,VA
31,2023-09-06,12,5.9,17.2,VA
31,2023-09-07,12,7.7,18,VA
31,2023-09-08,12,6.4,17,VA
31,2023-09-09,13,8.8,18.4,VA
31,2023-09-10,14,9.9,19.9,VA
31,2023-09-11,15,10.2,19.3,VA
31,2023-09-12,14,10.1,18.7,VA
31,2023-09-13,9,8.2,11.5,VA
31,2023-09-14,9,6.9,13.1,VA
31,2023-09-15,8,5.3,10.1,VA
31,2023-09-16,8,5.1,11,VA
31,2023-09-17,10,7.6,13.9,VA
31,2023-09-18,10,6.6,11.9,VA
31,2023-09-19,9,4.9,13.2,VA
31,2023-09-20,9,5.3,12.1,VA
31,2023-09-21,8,6,9.3,VA
31,2023-09-22,6,2.4,8.9,VA
31,2023-09-23,3,0.6,4.5,VA
31,2023-09-24,3,-1.2,10,VA
31,2023-09-25,8,2.4,14.7,VA
31,2023-09-26,10,5.5,14.1,VA
31,2023-09-27,10,5.3,15,VA
31,2023-09-28,9,3.9,15.4,VA
31,2023-09-29,10,5.6,15.9,VA
31,2023-09-30,11,7.3,15.3,VA
31,2023-10-01,11,6.2,16.8,VA
31,2023-10-02,12,8.2,17.1,VA
31,2023-10-03,11,8,16.6,VA
31,2023-10-04,8,5.2,12.9,VA
31,2023-10-05,8,4,12.4,VA
31,2023-10-06,8,4.6,14.3,VA
31,2023-10-07,10,5.8,15.4,VA
31,2023-10-08,11,7.5,14.2,VA
31,2023-10-09,11,6.3,15.6,VA
31,2023-10-10,10,6.2,14.8,VA
31,2023-10-11,10,6.7,15.8,VA
31,2023-10-12,9,5.5,14.7,VA
31,2023-10-13,9,3.7,13.5,VA
31,2023-10-14,6,2.5,10.7,VA
31,2023-10-15,2,-2.9,5.4,VA
31,2023-10-16,0,-2.8,4.5,VA
31,2023-10-17,2,-2.4,5.7,VA
31,2023-10-18,4,1.2,8.8,VA
31,2023-10-19,6,5,8.1,VA
31,2023-10-20,6,3.2,8.6,VA
31,2023-10-21,4,1,5.4,VA
31,2023-10-22,2,0.3,5.7,VA
31,2023-10-23,4,1.1,6.8,VA
31,2023-10-24,5,1.7,6.6,VA
31,2023-10-25,3,0.6,6,VA
31,2023-10-26,4,0.4,7,VA
31,2023-10-27,3,0.2,5.5,VA
31,2023-10-28,2,-0.3,5,VA
31,2023-10-29,3,1.3,5.7,VA
31,2023-10-30,4,0.4,8,VA
31,2023-10-31,-1,-3.3,4.1,VA
31,2023-11-01,0,-3.5,4.4,VA
31,2023-11-02,1,-0.2,3.7,VA
31,2023-11-03,-4,-8.7,1,VA
31,2023-11-04,-4,-8.2,-1,VA
31,2023-11-05,-1,-4.8,2.1,VA
31,2023-11-06,-1,-3.7,2.3,VA
31,2023-11-07,-3,-4.1,-0.9,VA
31,2023-11-08,-5,-8.3,-1.4,VA
31,2023-11-09,-3,-5.6,-0.1,VA
31,2023-11-10,-3,-7.8,1.6,VA
31,2023-11-11,-6,-7.9,-3.3,VA
31,2023-11-12,-4,-7.9,2.4,VA
31,2023-11-13,4,1.2,7.1,VA
31,2023-11-14,4,1,8.1,VA
31,2023-11-15,-1,-4.7,3.2,VA
31,2023-11-16,-2,-5.9,1.9,VA
31,2023-11-17,-3,-6,0.8,VA
31,2023-11-18,-4,-9.2,2.4,VA
31,2023-11-19,3,-0.6,6.5,VA
31,2023-11-20,1,-1,3.9,VA
31,2023-11-21,-2,-5.2,-0.2,VA
31,2023-11-22,-4,-7.2,-1.1,VA
31,2023-11-23,0,-6,3.6,VA
31,2023-11-24,0,-8.4,4,VA
31,2023-11-25,-10,-11.7,-8,VA
31,2023-11-26,-9,-11.8,-6.7,VA
31,2023-11-27,-6,-8.8,-4,VA
31,2023-11-28,-6,-12.2,-3.5,VA
31,2023-11-29,-10,-13.9,-7.4,VA
31,2023-11-30,-3,-8,0.3,VA
31,2023-12-01,1,-0.2,3.3,VA
31,2023-12-02,-6,-14.7,0.4,VA
31,2023-12-03,-14,-16.9,-8.2,VA
31,2023-12-04,-8,-12.5,-5.5,VA
31,2023-12-05,-6,-5.9,-5.8,VA
31,2023-12-06,-7,-10,-4.8,VA
31,2023-12-07,-9,-12.8,-4.8,VA
31,2023-12-08,-5,-8.9,-2.3,VA
31,2023-12-09,-3,-6.1,-1.2,VA
31,2023-12-10,-4,-5.8,0,VA
31,2023-12-11,-1,-3.5,0.7,VA
31,2023-12-12,1,-2.4,4.1,VA
31,2023-12-13,-1,-1.8,-0.1,VA
31,2023-12-14,-8,-7.9,-7.3,VA
31,2023-12-16,-10,-9.7,-9.7,VA
31,2023-12-18,3,1,5.9,VA
31,2023-12-19,2,-0.6,6.5,VA
31,2023-12-20,-2,-7.6,2.6,VA
31,2023-12-21,-2,-8.2,2.1,VA
31,2023-12-22,-3,-5,-0.2,VA
31,2023-12-23,1,-2,2.6,VA
31,2023-12-24,4,0.7,5.2,VA
31,2023-12-25,4,2,5.7,VA
31,2023-12-26,2,-1.7,4.5,VA
31,2023-12-27,2,-0.3,4.1,VA
31,2023-12-28,-1,-5.1,3.6,VA
31,2023-12-29,-4,-7.6,1.5,VA
31,2023-12-30,-3,-7.7,-0.3,VA
31,2023-12-31,-3,-8.3,0.1,VA
31,2024-01-01,-8,-9.9,-4.9,VA
31,2024-01-02,-5,-8.6,-1.8,VA
31,2024-01-03,-3,-6.3,-1.3,VA
31,2024-01-04,-4,-6,-2.4,VA
31,2024-01-05,-2,-4,-0.5,VA
31,2024-01-06,-4,-6.8,-2.5,VA
31,2024-01-07,-7,-8.6,-5.5,VA
31,2024-01-08,-5,-8.6,-2,VA
31,2024-01-09,-5,-7.4,-2.2,VA
31,2024-01-10,-7,-10.6,-4.3,VA
31,2024-01-11,-6,-7.8,-3.1,VA
31,2024-01-12,-6,-8.9,-3.5,VA
31,2024-01-13,-5,-9.2,-1.1,VA
31,2024-01-14,-5,-8.4,-2.4,VA
31,2024-01-15,-5,-9.4,-2.3,VA
31,2024-01-16,-8,-11.6,-4.1,VA
31,2024-01-17,-2,-7.3,0.8,VA
31,2024-01-18,-1,-2.9,2.3,VA
31,2024-01-19,-10,-17.4,-1.8,VA
31,2024-01-20,-13,-18.1,-8.2,VA
31,2024-01-21,-5,-11.7,0.6,VA
31,2024-01-22,-1,-5.3,3.2,VA
31,2024-01-23,-4,-5.3,-1.7,VA
31,2024-01-24,5,-1.7,7.2,VA
31,2024-01-25,2,-2.4,4.4,VA
31,2024-01-26,0,-3,3,VA
31,2024-01-27,-2,-5.6,1.4,VA
31,2024-01-28,-3,-5.2,0,VA
31,2024-01-30,1,-1.1,6,VA
31,2024-01-31,-1,-4.4,2.5,VA
31,2024-02-01,-2,-4.5,1,VA
31,2024-02-02,-2,-6.7,1.9,VA
31,2024-02-03,1,-1.8,5.6,VA
31,2024-02-04,2,-1.2,4.8,VA
31,2024-02-05,1,-1.3,4.2,VA
31,2024-02-06,1,-1,6.2,VA
31,2024-02-07,-1,-4.1,2.2,VA
31,2024-02-08,0,-4.1,4.9,VA
31,2024-02-09,-1,-2,1.5,VA
31,2024-02-10,-1,-2.1,2,VA
31,2024-02-11,-4,-6.8,-1.5,VA
31,2024-02-12,-5,-8,-2.4,VA
31,2024-02-13,-5,-8.6,-2.7,VA
31,2024-02-14,-1,-4,1.5,VA
31,2024-02-15,2,-0.9,6.6,VA
31,2024-02-16,4,1,7.5,VA
31,2024-02-17,3,0.3,5.3,VA
31,2024-02-18,2,-1,4.6,VA
31,2024-02-19,-1,-3.4,2,VA
31,2024-02-20,-4,-7.5,-0.8,VA
31,2024-02-21,-2,-6.8,3,VA
31,2024-02-22,-1,-3.1,0.4,VA
31,2024-02-23,-4,-9.7,-1.5,VA
31,2024-02-24,-7,-11,-3.1,VA
31,2024-02-25,-6,-9,-3.3,VA
31,2024-02-26,-4,-6.4,-1.6,VA
