IdSensore,Data,Valore,Stato
5870,2023-12-14,0,VA
5870,2023-12-15,0,VA
5870,2023-12-16,0,VA
5870,2023-12-17,0,VA
5870,2023-12-18,0,VA
5870,2023-12-19,0.2,VA
5870,2023-12-20,0,VA
5870,2023-12-21,0,VA
5870,2023-12-22,0,VA
5870,2023-12-23,0,VA
5870,2023-12-24,0,VA
5870,2023-12-25,0,VA
5870,2023-12-26,0,VA
5870,2023-12-27,0,VA
5870,2023-12-28,0,VA
5870,2023-12-29,0,VA
5870,2023-12-30,0,VA
5870,2023-12-31,19.6,VA
5870,2024-01-01,0.4,VA
5870,2024-01-02,0,VA
5870,2024-01-03,0,VA
5870,2024-01-04,0,VA
5870,2024-01-05,37.8,VA
5870,2024-01-06,3,VA
5870,2024-01-07,0,VA
5870,2024-01-08,0.4,VA
5870,2024-01-09,0,VA
5870,2024-01-10,0.6,VA
5870,2024-01-11,0,VA
5870,2024-01-12,0.2,VA
5870,2024-01-13,0,VA
5870,2024-01-14,0,VA
5870,2024-01-15,0,VA
5870,2024-01-16,0,VA
5870,2024-01-17,7.4,VA
5870,2024-01-18,3.6,VA
5870,2024-01-19,0,VA
5870,2024-01-20,0,VA
5870,2024-01-21,0,VA
5870,2024-01-22,0,VA
5870,2024-01-23,0,VA
5870,2024-01-24,0,VA
5870,2024-01-25,0,VA
5870,2024-01-26,0,VA
5870,2024-01-27,0,VA
5870,2024-01-28,0,VA
5870,2024-01-29,0,VA
5870,2024-01-30,0,VA
5870,2024-01-31,0,VA
5870,2024-02-01,0,VA
5870,2024-02-02,0,VA
5870,2024-02-03,0,VA
5870,2024-02-04,0,VA
5870,2024-02-05,0,VA
5870,2024-02-06,0.2,VA
5870,2024-02-07,0,VA
5870,2024-02-08,1.6,VA
5870,2024-02-09,54.6,VA
5870,2024-02-10,40.8,VA
5870,2024-02-11,4,VA
5870,2024-02-12,0,VA
5870,2024-02-13,0,VA
5870,2024-02-14,0,VA
5870,2024-02-15,0,VA
5870,2024-02-16,0,VA
5870,2024-02-17,0,VA
5870,2024-02-18,0,VA
5870,2024-02-19,0,VA
5870,2024-02-20,0,VA
5870,2024-02-21,0,VA
5870,2024-02-22,33.2,VA
5870,2024-02-23,39.6,VA
5870,2024-02-24,12,VA
5870,2024-02-25,6.4,VA
5870,2024-02-26,34.8,VA
5870,2024-02-27,29.8,VA
5870,2024-02-28,1.4,VA
5870,2024-02-29,1.2,VA
5870,2024-03-01,14.6,VA
5870,2024-03-02,11.4,VA
5870,2024-03-03,1.2,VA
5870,2024-03-04,0.4,VA
5870,2024-03-05,18.6,VA
5870,2024-03-06,8.6,VA
5870,2024-03-07,0.2,VA
5870,2024-03-08,2.6,VA
5870,2024-03-09,9,VA
5870,2024-03-10,43,VA
5870,2024-03-11,1.2,VA
5870,2024-03-12,0,VA
5870,2024-03-13,0,VA
5870,2024-03-14,0,VA
5870,2024-03-15,0,VA
5870,2024-03-16,0,VA
5870,2024-03-17,0,VA
5870,2024-03-18,0,VA
5870,2024-03-19,0,VA
5870,2024-03-20,0,VA
5870,2024-03-21,0,VA
5870,2024-03-22,0,VA
5870,2024-03-23,0,VA
5870,2024-03-24,0,VA
5870,2024-03-25,0,VA
5870,2024-03-26,4.2,VA
5870,2024-03-27,38.4,VA
5870,2024-03-28,8.8,VA
5870,2024-03-29,9.2,VA
5870,2024-03-30,31.8,VA
5870,2024-03-31,24.8,VA
5870,2024-04-01,14.8,VA
5870,2024-04-02,0.2,VA
5870,2024-04-03,3.2,VA
5870,2024-04-04,0.2,VA
5870,2024-04-05,0,VA
5870,2024-04-06,0,VA
5870,2024-04-07,0,VA
5870,2024-04-08,0,VA
5870,2024-04-09,3.8,VA
5870,2024-04-10,16.6,VA
5870,2024-04-11,0,VA
5870,2024-04-12,0,VA
5870,2024-04-13,0,VA
5870,2024-04-14,0,VA
5870,2024-04-15,0,VA
5870,2024-04-16,0,VA
5870,2024-04-17,0,VA
5870,2024-04-18,0,VA
5870,2024-04-19,0,VA
5870,2024-04-20,0,VA
5870,2024-04-21,0.6,VA
5870,2024-04-22,10.8,VA
5870,2024-04-23,1,VA
5870,2024-04-24,0,VA
5870,2024-04-25,0,VA
5870,2024-04-26,2.4,VA
5870,2024-04-27,4.6,VA
5870,2024-04-28,9,VA
5870,2024-04-29,0,VA
5870,2024-04-30,0,VA
5870,2024-05-01,3,VA
5870,2024-05-02,63,VA
5870,2024-05-03,9.4,VA
5870,2024-05-04,1,VA
5870,2024-05-05,0,VA
5870,2024-05-06,0.8,VA
5870,2024-05-07,9.2,VA
5870,2024-05-08,2,VA
5870,2024-05-09,0.2,VA
5870,2024-05-10,0,VA
5870,2024-05-11,0,VA
5870,2024-05-12,0,VA
5870,2024-05-13,3.2,VA
5870,2024-05-14,103.8,VA
5870,2024-05-15,112.2,VA
5870,2024-05-16,20.4,VA
5870,2024-05-17,0,VA
5870,2024-05-18,0,VA
5870,2024-05-19,0,VA
5870,2024-05-20,19,VA
5870,2024-05-21,13.2,VA
5870,2024-05-22,9,VA
5870,2024-05-23,27.4,VA
5870,2024-05-24,11.2,VA
5870,2024-05-25,21.4,VA
5870,2024-05-26,0,VA
5870,2024-05-27,1,VA
5870,2024-05-28,0,VA
5870,2024-05-29,0,VA
5870,2024-05-30,46.2,VA
5870,2024-05-31,9.8,VA
5876,2023-06-01,3.4,VA
5876,2023-06-02,1.8,VA
5876,2023-06-03,0.6,VA
5876,2023-06-04,23,VA
5876,2023-06-05,2.6,VA
5876,2023-06-06,1,VA
5876,2023-06-07,9.2,VA
5876,2023-06-08,3.2,VA
5876,2023-06-09,0,VA
5876,2023-06-10,2,VA
5876,2023-06-11,1.2,VA
5876,2023-06-12,0.2,VA
5876,2023-06-13,0.8,VA
5876,2023-06-14,1,VA
5876,2023-06-15,0,VA
5876,2023-06-16,0,VA
5876,2023-06-17,0,VA
5876,2023-06-18,0,VA
5876,2023-06-19,0,VA
5876,2023-06-20,0,VA
5876,2023-06-21,0,VA
5876,2023-06-22,0,VA
5876,2023-06-23,16,VA
5876,2023-06-24,0,VA
5876,2023-06-25,0,VA
5876,2023-06-26,0,VA
5876,2023-06-27,0,VA
5876,2023-06-28,0,VA
5876,2023-06-29,0,VA
5876,2023-06-30,19.4,VA
5876,2023-07-01,0.2,VA
5876,2023-07-02,0,VA
5876,2023-07-03,0,VA
5876,2023-07-04,5.8,VA
5876,2023-07-05,8,VA
5876,2023-07-06,10.6,VA
5876,2023-07-07,0,VA
5876,2023-07-08,0,VA
5876,2023-07-09,0,VA
5876,2023-07-10,0,VA
5876,2023-07-11,2.6,VA
5876,2023-07-12,27,VA
5876,2023-07-13,1.2,VA
5876,2023-07-14,0,VA
