IdSensore,Data,Media,Min,Max,Stato
2083,2023-06-01,60,36,90,VA
2083,2023-06-02,74,45,87,VA
2083,2023-06-03,68,51,86,VA
2083,2023-06-04,80,58,91,VA
2083,2023-06-05,81,61,99,VA
2083,2023-06-06,69,44,92,VA
2083,2023-06-07,73,48,90,VA
2083,2023-06-08,73,51,93,VA
2083,2023-06-09,67,46,88,VA
2083,2023-06-10,76,52,91,VA
2083,2023-06-11,66,43,88,VA
2083,2023-06-12,73,49,87,VA
2083,2023-06-13,80,62,93,VA
2083,2023-06-14,80,58,94,VA
2083,2023-06-15,61,37,85,VA
2083,2023-06-16,49,24,71,VA
2083,2023-06-17,47,29,61,VA
2083,2023-06-18,49,35,63,VA
2083,2023-06-19,50,37,67,VA
2083,2023-06-20,41,33,58,VA
2083,2023-06-21,49,35,65,VA
2083,2023-06-22,48,32,69,VA
2083,2023-06-23,45,21,71,VA
2083,2023-06-24,38,25,62,VA
2083,2023-06-25,43,31,61,VA
2083,2023-06-26,49,27,68,VA
2083,2023-06-27,51,34,68,VA
2083,2023-06-28,59,45,73,VA
2083,2023-06-29,65,50,81,VA
2083,2023-06-30,84,63,95,VA
2083,2023-07-01,75,45,99,VA
2083,2023-07-02,60,41,78,VA
2083,2023-07-03,59,41,75,VA
2083,2023-07-04,63,45,77,VA
2083,2023-07-05,61,42,83,VA
2083,2023-07-06,68,46,82,VA
2083,2023-07-07,61,40,91,VA
2083,2023-07-08,55,37,77,VA
2083,2023-07-09,52,33,74,VA
2083,2023-07-10,50,29,72,VA
2083,2023-07-11,43,28,68,VA
2083,2023-07-12,53,33,81,VA
2083,2023-07-13,72,47,93,VA
2083,2023-07-14,70,54,87,VA
2083,2023-07-15,59,32,89,VA
2083,2023-07-16,44,31,60,VA
2083,2023-07-17,43,25,61,VA
2083,2023-07-18,54,35,76,VA
2083,2023-07-19,58,30,82,VA
2083,2023-07-20,57,30,81,VA
2083,2023-07-21,56,32,81,VA
2083,2023-07-22,53,28,76,VA
2083,2023-07-23,45,23,65,VA
2083,2023-07-24,54,37,85,VA
2083,2023-07-25,67,41,95,VA
2083,2023-07-26,33,15,70,VA
2083,2023-07-27,37,26,55,VA
2083,2023-07-28,51,31,70,VA
2083,2023-07-29,59,37,80,VA
2083,2023-07-30,59,30,87,VA
2083,2023-07-31,61,37,83,VA
2083,2023-08-01,50,33,74,VA
2083,2023-08-02,51,32,70,VA
2083,2023-08-03,44,28,73,VA
2083,2023-08-04,52,28,76,VA
2083,2023-08-05,56,24,90,VA
2083,2023-08-06,33,13,57,VA
2083,2023-08-07,25,14,39,VA
2083,2023-08-08,28,18,45,VA
2083,2023-08-09,38,19,65,VA
2083,2023-08-10,48,28,68,VA
2083,2023-08-11,53,32,75,VA
2083,2023-08-12,51,33,73,VA
2083,2023-08-13,51,34,67,VA
2083,2023-08-14,57,37,83,VA
2083,2023-08-15,54,31,79,VA
2083,2023-08-16,53,32,76,VA
2083,2023-08-17,54,24,79,VA
2083,2023-08-18,51,32,79,VA
2083,2023-08-19,49,28,70,VA
2083,2023-08-20,46,25,71,VA
2083,2023-08-21,36,26,53,VA
2083,2023-08-22,34,21,53,VA
2083,2023-08-23,34,19,49,VA
2083,2023-08-24,39,24,53,VA
2083,2023-08-25,29,17,46,VA
2083,2023-08-26,41,28,62,VA
2083,2023-08-27,65,41,95,VA
2083,2023-08-28,97,84,100,VA
2083,2023-08-29,67,38,94,VA
2083,2023-08-30,52,31,69,VA
2083,2023-08-31,57,34,70,VA
2083,2023-09-01,58,43,75,VA
2083,2023-09-02,59,40,79,VA
2083,2023-09-03,57,37,81,VA
2083,2023-09-04,56,45,68,VA
2083,2023-09-05,54,40,76,VA
2083,2023-09-06,49,36,68,VA
2083,2023-09-07,47,34,60,VA
2083,2023-09-08,47,32,61,VA
2083,2023-09-09,47,34,59,VA
2083,2023-09-10,47,32,57,VA
2083,2023-09-11,49,33,71,VA
2083,2023-09-12,55,37,74,VA
2083,2023-09-13,56,39,87,VA
2083,2023-09-14,79,56,90,VA
2083,2023-09-15,81,61,93,VA
2083,2023-09-16,83,56,94,VA
2083,2023-09-17,82,66,93,VA
2083,2023-09-18,71,45,99,VA
2083,2023-09-19,69,49,93,VA
2083,2023-09-20,71,39,88,VA
2083,2023-09-21,77,56,90,VA
2083,2023-09-22,61,47,87,VA
2083,2023-09-23,68,44,86,VA
2083,2023-09-24,59,38,77,VA
2083,2023-09-25,58,39,72,VA
2083,2023-09-26,57,41,74,VA
2083,2023-09-27,60,38,86,VA
2083,2023-09-28,56,35,75,VA
2083,2023-09-29,56,40,73,VA
2083,2023-09-30,60,37,74,VA
2083,2023-10-01,58,37,75,VA
2083,2023-10-02,58,33,80,VA
2083,2023-10-03,59,35,82,VA
2083,2023-10-04,68,48,82,VA
2083,2023-10-05,77,58,92,VA
2083,2023-10-06,74,55,88,VA
2083,2023-10-07,74,48,92,VA
2083,2023-10-08,50,18,85,VA
2083,2023-10-09,34,18,43,VA
2083,2023-10-10,46,26,81,VA
2083,2023-10-11,72,48,92,VA
2083,2023-10-12,76,47,96,VA
2083,2023-10-13,65,43,83,VA
2083,2023-10-14,65,40,80,VA
2083,2023-10-15,52,23,86,VA
2083,2023-10-16,62,31,79,VA
2083,2023-10-17,64,39,89,VA
2083,2023-10-18,85,65,98,VA
2083,2023-10-19,99,98,100,VA
2083,2023-10-20,72,46,100,VA
2083,2023-10-21,65,48,79,VA
2083,2023-10-22,65,43,86,VA
2083,2023-10-23,71,45,97,VA
2083,2023-10-24,99,97,100,VA
2083,2023-10-25,91,58,100,VA
2083,2023-10-26,88,65,100,VA
2083,2023-10-27,73,31,100,VA
2083,2023-10-28,51,35,72,VA
2083,2023-10-29,84,62,97,VA
2083,2023-10-30,97,65,99,VA
2083,2023-10-31,59,33,89,VA
2083,2023-11-01,80,61,98,VA
2083,2023-11-02,95,77,100,VA
2083,2023-11-03,73,39,98,VA
2083,2023-11-04,73,47,96,VA
2083,2023-11-05,88,58,100,VA
2083,2023-11-06,56,38,68,VA
2083,2023-11-07,80,61,94,VA
2083,2023-11-08,82,62,94,VA
2083,2023-11-09,86,73,98,VA
2083,2023-11-10,99,98,99,VA
2083,2023-11-11,63,26,99,VA
2083,2023-11-12,76,62,92,VA
2083,2023-11-13,78,58,92,VA
2083,2023-11-14,91,74,99,VA
2083,2023-11-15,61,26,99,VA
2083,2023-11-16,57,31,86,VA
2083,2023-11-17,48,26,93,VA
2083,2023-11-18,40,24,49,VA
2083,2023-11-19,61,45,87,VA
2083,2023-11-20,85,65,96,VA
2083,2023-11-21,87,65,99,VA
2083,2023-11-22,65,43,90,VA
2083,2023-11-23,57,43,73,VA
2083,2023-11-24,44,23,64,VA
2083,2023-11-25,27,17,36,VA
2083,2023-11-26,32,15,62,VA
2083,2023-11-27,77,62,93,VA
2083,2023-11-28,62,29,93,VA
2083,2023-11-29,34,19,56,VA
2083,2023-11-30,92,56,99,VA
2083,2023-12-01,100,99,100,VA
2083,2023-12-02,68,33,100,VA
2083,2023-12-03,60,40,83,VA
2083,2023-12-04,88,71,96,VA
2083,2023-12-05,98,96,99,VA
2083,2023-12-06,74,46,98,VA
2083,2023-12-07,54,42,68,VA
2083,2023-12-08,89,61,98,VA
2083,2023-12-09,99,98,100,VA
2083,2023-12-10,75,28,100,VA
2083,2023-12-11,66,43,91,VA
2083,2023-12-12,96,92,99,VA
2083,2023-12-13,99,99,100,VA
2083,2023-12-14,86,51,100,VA
2083,2023-12-15,45,29,58,VA
2083,2023-12-16,61,43,80,VA
2083,2023-12-17,79,56,93,VA
2083,2023-12-18,57,38,73,VA
2083,2023-12-19,42,26,54,VA
2083,2023-12-20,58,42,77,VA
2083,2023-12-21,41,25,61,VA
2083,2023-12-22,30,23,40,VA
2083,2023-12-23,25,17,34,VA
2083,2023-12-24,39,18,72,VA
2083,2023-12-25,66,47,87,VA
2083,2023-12-26,82,64,93,VA
2083,2023-12-27,84,77,91,VA
2083,2023-12-28,91,70,97,VA
2083,2023-12-29,99,96,99,VA
2083,2023-12-30,99,97,100,VA
2083,2023-12-31,100,99,100,VA
2083,2024-01-01,90,64,100,VA
2083,2024-01-02,83,70,96,VA
2083,2024-01-03,95,80,100,VA
2083,2024-01-04,51,22,92,VA
2083,2024-01-05,85,51,99,VA
2083,2024-01-06,100,99,100,VA
2083,2024-01-07,99,97,100,VA
2083,2024-01-08,90,70,99,VA
2083,2024-01-09,60,48,74,VA
2083,2024-01-10,55,47,65,VA
2083,2024-01-11,67,48,82,VA
2083,2024-01-12,69,48,92,VA
2083,2024-01-13,81,56,95,VA
2083,2024-01-14,86,73,96,VA
2083,2024-01-15,83,60,96,VA
2083,2024-01-16,73,47,95,VA
2083,2024-01-17,98,94,99,VA
2083,2024-01-18,97,91,100,VA
2083,2024-01-19,88,54,100,VA
2083,2024-01-20,44,16,71,VA
2083,2024-01-21,41,14,69,VA
2083,2024-01-22,41,21,68,VA
2083,2024-01-23,49,18,91,VA
2083,2024-01-24,51,39,60,VA
2083,2024-01-25,47,24,73,VA
2083,2024-01-26,80,63,89,VA
2083,2024-01-27,37,12,66,VA
2083,2024-01-28,68,29,89,VA
2083,2024-01-29,69,48,80,VA
2083,2024-01-30,67,42,81,VA
2083,2024-01-31,53,29,67,VA
2083,2024-02-01,60,35,83,VA
2083,2024-02-02,47,21,78,VA
2083,2024-02-03,39,27,63,VA
2083,2024-02-04,42,25,63,VA
2083,2024-02-05,55,36,79,VA
2083,2024-02-06,76,55,88,VA
2083,2024-02-07,79,59,88,VA
2083,2024-02-08,75,54,84,VA
2083,2024-02-09,73,51,86,VA
2083,2024-02-10,90,72,99,VA
2083,2024-02-11,91,71,99,VA
2083,2024-02-12,66,38,88,VA
2083,2024-02-13,72,39,95,VA
2083,2024-02-14,50,34,73,VA
2083,2024-02-15,63,38,74,VA
2083,2024-02-16,66,46,83,VA
2083,2024-02-17,63,36,82,VA
2083,2024-02-18,64,42,81,VA
2083,2024-02-19,54,27,81,VA
2083,2024-02-20,47,27,80,VA
2083,2024-02-21,45,29,60,VA
2083,2024-02-22,66,48,89,VA
2083,2024-02-23,84,62,95,VA
2083,2024-02-24,69,42,93,VA
2083,2024-02-25,75,47,90,VA
2083,2024-02-26,84,70,95,VA
2083,2024-02-27,98,95,99,VA
2083,2024-02-28,96,84,100,VA
2083,2024-02-29,86,76,93,VA
2083,2024-03-01,97,89,99,VA
2083,2024-03-02,87,60,100,VA
2083,2024-03-03,78,62,95,VA
2083,2024-03-04,91,73,100,VA
2083,2024-03-05,70,49,88,VA
2083,2024-03-06,81,59,95,VA
2083,2024-03-07,67,47,79,VA
2083,2024-03-08,72,45,93,VA
2083,2024-03-09,93,83,98,VA
2083,2024-03-10,80,50,98,VA
2083,2024-03-11,80,69,94,VA
2083,2024-03-12,49,23,83,VA
2083,2024-03-13,47,34,76,VA
2083,2024-03-14,61,32,78,VA
2083,2024-03-15,65,47,79,VA
2083,2024-03-16,65,36,85,VA
2083,2024-03-17,62,44,82,VA
2083,2024-03-18,71,50,83,VA
2083,2024-03-19,70,46,84,VA
2083,2024-03-20,74,57,87,VA
2083,2024-03-21,61,39,83,VA
2083,2024-03-22,54,32,76,VA
2083,2024-03-23,46,27,59,VA
2083,2024-03-24,25,15,45,VA
2083,2024-03-25,34,20,51,VA
2083,2024-03-26,86,50,99,VA
2083,2024-03-27,84,46,100,VA
2083,2024-03-28,77,47,94,VA
2083,2024-03-29,90,75,99,VA
2083,2024-03-30,84,52,100,VA
2083,2024-03-31,68,48,88,VA
2083,2024-04-01,53,30,83,VA
2083,2024-04-02,42,26,61,VA
2083,2024-04-03,56,37,80,VA
2083,2024-04-04,68,50,85,VA
2083,2024-04-05,60,40,80,VA
2083,2024-04-06,52,33,72,VA
2083,2024-04-07,46,28,64,VA
2083,2024-04-08,56,36,69,VA
2083,2024-04-09,63,31,94,VA
2083,2024-04-10,95,87,99,VA
2083,2024-04-11,68,34,100,VA
2083,2024-04-12,56,44,71,VA
2083,2024-04-13,53,38,65,VA
2083,2024-04-14,38,24,59,VA
2083,2024-04-15,37,24,60,VA
2083,2024-04-16,39,14,71,VA
2083,2024-04-17,43,19,74,VA
2083,2024-04-18,60,41,81,VA
2083,2024-04-19,48,13,91,VA
2083,2024-04-20,42,18,71,VA
2083,2024-04-21,51,23,90,VA
2083,2024-04-22,89,78,96,VA
2083,2024-04-23,87,78,95,VA
2083,2024-04-24,67,27,97,VA
2083,2024-04-25,67,45,85,VA
2083,2024-04-26,76,50,97,VA
2083,2024-04-27,92,70,99,VA
2083,2024-04-28,99,99,100,VA
2083,2024-04-29,85,54,100,VA
2083,2024-04-30,64,40,93,VA
2083,2024-05-01,93,73,100,VA
2083,2024-05-02,89,60,100,VA
2083,2024-05-03,74,43,99,VA
2083,2024-05-04,75,51,96,VA
2083,2024-05-05,64,48,87,VA
2083,2024-05-06,81,58,99,VA
2083,2024-05-07,98,88,99,VA
2083,2024-05-08,80,56,100,VA
2083,2024-05-09,64,45,88,VA
2083,2024-05-10,55,42,72,VA
2083,2024-05-11,51,36,78,VA
2083,2024-05-12,57,36,81,VA
2083,2024-05-13,66,41,84,VA
2083,2024-05-14,83,53,99,VA
2083,2024-05-15,98,83,100,VA
2083,2024-05-16,95,73,100,VA
2083,2024-05-17,66,33,100,VA
2083,2024-05-18,66,46,99,VA
2083,2024-05-19,82,59,100,VA
2083,2024-05-20,90,63,99,VA
2083,2024-05-21,74,42,100,VA
2083,2024-05-22,69,51,93,VA
2083,2024-05-23,86,59,99,VA
2083,2024-05-24,78,49,99,VA
2083,2024-05-25,84,55,100,VA
2083,2024-05-26,71,42,99,VA
2083,2024-05-27,81,55,100,VA
2083,2024-05-28,79,54,100,VA
2083,2024-05-29,69,57,85,VA
2083,2024-05-30,71,51,99,VA
2083,2024-05-31,79,45,100,VA
2097,2023-06-01,65,33,92,VA
2097,2023-06-02,70,33,93,VA
2097,2023-06-03,66,36,92,VA
2097,2023-06-04,80,57,93,VA
2097,2023-06-05,80,62,92,VA
2097,2023-06-06,62,37,90,VA
2097,2023-06-07,71,32,96,VA
2097,2023-06-08,66,35,97,VA
2097,2023-06-09,60,36,90,VA
2097,2023-06-10,70,42,90,VA
2097,2023-06-11,71,38,95,VA
2097,2023-06-12,65,37,95,VA
2097,2023-06-13,70,47,91,VA
2097,2023-06-14,66,39,95,VA
2097,2023-06-15,62,34,90,VA
2097,2023-06-16,50,19,90,VA
2097,2023-06-17,56,20,80,VA
2097,2023-06-18,53,31,86,VA
2097,2023-06-19,57,34,83,VA
2097,2023-06-20,57,35,79,VA
2097,2023-06-21,62,39,88,VA
2097,2023-06-22,57,33,86,VA
2097,2023-06-23,52,19,92,VA
2097,2023-06-24,46,22,78,VA
2097,2023-06-25,56,35,85,VA
2097,2023-06-26,58,36,89,VA
2097,2023-06-27,53,30,87,VA
2097,2023-06-28,57,35,81,VA
2097,2023-06-29,59,33,87,VA
2097,2023-06-30,82,67,93,VA
2097,2023-07-01,70,39,94,VA
2097,2023-07-02,62,36,91,VA
2097,2023-07-03,65,36,95,VA
2097,2023-07-04,71,39,96,VA
2097,2023-07-05,62,38,95,VA
2097,2023-07-06,63,33,87,VA
2097,2023-07-07,57,30,91,VA
2097,2023-07-08,62,35,86,VA
2097,2023-07-09,57,32,90,VA
2097,2023-07-10,57,34,87,VA
2097,2023-07-11,58,35,93,VA
2097,2023-07-12,78,46,94,VA
2097,2023-07-13,71,37,94,VA
2097,2023-07-14,70,38,91,VA
2097,2023-07-15,64,41,93,VA
2097,2023-07-16,62,36,90,VA
2097,2023-07-17,59,35,86,VA
2097,2023-07-18,61,37,86,VA
2097,2023-07-19,71,39,92,VA
2097,2023-07-20,60,33,93,VA
2097,2023-07-21,71,37,91,VA
2097,2023-07-22,61,37,89,VA
2097,2023-07-23,66,41,91,VA
2097,2023-07-24,83,60,93,VA
2097,2023-07-25,69,43,95,VA
2097,2023-07-26,52,21,93,VA
2097,2023-07-27,55,31,84,VA
2097,2023-07-28,61,37,92,VA
2097,2023-07-29,65,41,91,VA
2097,2023-07-30,63,42,91,VA
2097,2023-07-31,61,34,92,VA
2097,2023-08-01,72,46,92,VA
2097,2023-08-02,66,37,86,VA
2097,2023-08-03,67,41,90,VA
2097,2023-08-04,63,34,88,VA
2097,2023-08-05,51,23,83,VA
2097,2023-08-06,42,16,87,VA
2097,2023-08-07,40,14,80,VA
2097,2023-08-08,46,23,74,VA
2097,2023-08-09,55,28,79,VA
2097,2023-08-10,59,32,92,VA
2097,2023-08-11,63,40,87,VA
2097,2023-08-12,64,38,91,VA
2097,2023-08-13,64,36,93,VA
2097,2023-08-14,60,35,89,VA
2097,2023-08-15,58,31,87,VA
2097,2023-08-16,65,31,92,VA
2097,2023-08-17,78,33,94,VA
2097,2023-08-18,66,32,95,VA
2097,2023-08-19,64,34,93,VA
2097,2023-08-20,65,38,92,VA
2097,2023-08-21,64,39,90,VA
2097,2023-08-22,61,33,91,VA
2097,2023-08-23,60,34,87,VA
2097,2023-08-24,54,29,83,VA
2097,2023-08-25,52,29,81,VA
2097,2023-08-26,72,38,91,VA
2097,2023-08-27,90,84,94,VA
2097,2023-08-28,92,76,95,VA
2097,2023-08-29,72,30,96,VA
2097,2023-08-30,61,26,89,VA
2097,2023-08-31,62,29,94,VA
2097,2023-09-01,65,35,93,VA
2097,2023-09-02,67,37,94,VA
2097,2023-09-03,69,38,94,VA
2097,2023-09-04,66,35,93,VA
2097,2023-09-05,69,48,87,VA
2097,2023-09-06,67,40,92,VA
2097,2023-09-07,69,39,94,VA
2097,2023-09-08,69,39,89,VA
2097,2023-09-09,71,40,94,VA
2097,2023-09-10,72,44,94,VA
2097,2023-09-11,69,43,93,VA
2097,2023-09-12,71,40,94,VA
2097,2023-09-13,86,65,94,VA
2097,2023-09-14,76,42,96,VA
2097,2023-09-15,86,69,95,VA
2097,2023-09-16,84,63,96,VA
2097,2023-09-17,76,47,94,VA
2097,2023-09-18,88,80,95,VA
2097,2023-09-19,74,40,96,VA
2097,2023-09-20,78,53,95,VA
2097,2023-09-21,87,67,95,VA
2097,2023-09-22,93,79,95,VA
2097,2023-09-23,84,54,96,VA
2097,2023-09-24,73,28,97,VA
2097,2023-09-25,73,34,96,VA
2097,2023-09-26,74,36,96,VA
2097,2023-09-27,75,41,96,VA
2097,2023-09-28,77,44,94,VA
2097,2023-09-29,76,43,96,VA
2097,2023-09-30,76,43,96,VA
2097,2023-10-01,76,43,95,VA
2097,2023-10-02,76,39,96,VA
2097,2023-10-03,76,42,96,VA
2097,2023-10-04,75,41,95,VA
2097,2023-10-05,75,47,91,VA
2097,2023-10-06,75,42,95,VA
2097,2023-10-07,72,34,96,VA
2097,2023-10-08,73,31,94,VA
2097,2023-10-09,69,32,95,VA
2097,2023-10-10,70,31,93,VA
2097,2023-10-11,72,35,95,VA
2097,2023-10-12,74,43,95,VA
2097,2023-10-13,76,42,95,VA
2097,2023-10-14,80,48,96,VA
2097,2023-10-15,64,23,94,VA
2097,2023-10-16,72,35,93,VA
2097,2023-10-17,73,40,94,VA
2097,2023-10-18,86,69,95,VA
2097,2023-10-19,92,86,96,VA
2097,2023-10-20,97,92,98,VA
2097,2023-10-21,96,79,99,VA
2097,2023-10-22,85,50,98,VA
2097,2023-10-23,89,67,97,VA
2097,2023-10-24,97,95,98,VA
2097,2023-10-25,88,54,99,VA
2097,2023-10-26,88,62,98,VA
2097,2023-10-27,83,42,98,VA
2097,2023-10-28,84,47,98,VA
2097,2023-10-29,90,70,97,VA
2097,2023-10-30,95,85,98,VA
2097,2023-10-31,89,56,97,VA
2097,2023-11-01,87,53,98,VA
2097,2023-11-02,96,93,97,VA
2097,2023-11-03,88,55,98,VA
2097,2023-11-04,82,53,96,VA
2097,2023-11-05,84,48,97,VA
2097,2023-11-06,82,38,98,VA
2097,2023-11-07,91,72,97,VA
2097,2023-11-08,85,33,98,VA
2097,2023-11-09,87,51,98,VA
2097,2023-11-10,89,55,96,VA
2097,2023-11-11,81,29,98,VA
2097,2023-11-12,82,44,96,VA
2097,2023-11-13,83,45,97,VA
2097,2023-11-14,84,50,98,VA
2097,2023-11-15,80,30,98,VA
2097,2023-11-16,78,41,96,VA
2097,2023-11-17,68,22,95,VA
2097,2023-11-18,72,19,94,VA
2097,2023-11-19,75,33,95,VA
2097,2023-11-20,87,63,98,VA
2097,2023-11-21,82,34,98,VA
2097,2023-11-22,77,27,95,VA
2097,2023-11-23,75,27,94,VA
2097,2023-11-24,53,12,91,VA
2097,2023-11-25,36,13,67,VA
2097,2023-11-26,57,18,80,VA
2097,2023-11-27,61,28,85,VA
2097,2023-11-28,69,28,94,VA
2097,2023-11-29,64,18,90,VA
2097,2023-11-30,87,63,97,VA
2097,2023-12-01,98,97,99,VA
2097,2023-12-02,97,93,99,VA
2097,2023-12-03,88,32,98,VA
2097,2023-12-04,87,64,96,VA
2097,2023-12-05,90,72,97,VA
2097,2023-12-06,91,51,98,VA
2097,2023-12-07,83,35,97,VA
2097,2023-12-08,78,53,93,VA
2097,2023-12-09,88,63,97,VA
2097,2023-12-10,87,55,97,VA
2097,2023-12-11,83,62,96,VA
2097,2023-12-12,90,64,99,VA
2097,2023-12-13,95,87,99,VA
2097,2023-12-14,89,50,99,VA
2097,2023-12-15,85,42,97,VA
2097,2023-12-16,84,38,97,VA
2097,2023-12-17,86,42,96,VA
2097,2023-12-18,89,43,98,VA
2097,2023-12-19,87,38,98,VA
2097,2023-12-20,81,38,97,VA
2097,2023-12-21,78,44,94,VA
2097,2023-12-22,64,34,84,VA
2097,2023-12-23,48,26,69,VA
2097,2023-12-24,62,24,85,VA
2097,2023-12-25,83,42,96,VA
2097,2023-12-26,87,58,97,VA
2097,2023-12-27,91,50,99,VA
2097,2023-12-28,75,47,97,VA
2097,2023-12-29,73,53,85,VA
2097,2023-12-30,86,47,98,VA
2097,2023-12-31,86,68,98,VA
2097,2024-01-01,90,55,99,VA
2097,2024-01-02,81,50,98,VA
2097,2024-01-03,84,44,97,VA
2097,2024-01-04,87,49,97,VA
2097,2024-01-05,86,72,97,VA
2097,2024-01-06,96,87,99,VA
2097,2024-01-07,94,72,99,VA
2097,2024-01-08,84,49,97,VA
2097,2024-01-09,89,78,95,VA
2097,2024-01-10,88,74,96,VA
2097,2024-01-11,86,45,97,VA
2097,2024-01-12,85,39,97,VA
2097,2024-01-13,82,34,97,VA
2097,2024-01-14,80,54,95,VA
2097,2024-01-15,79,44,95,VA
2097,2024-01-16,75,29,95,VA
2097,2024-01-17,80,49,98,VA
2097,2024-01-18,93,74,99,VA
2097,2024-01-19,77,19,99,VA
2097,2024-01-20,65,17,88,VA
2097,2024-01-21,70,31,88,VA
2097,2024-01-22,71,41,92,VA
2097,2024-01-23,64,27,85,VA
2097,2024-01-24,61,28,80,VA
2097,2024-01-25,70,31,94,VA
2097,2024-01-26,77,39,97,VA
2097,2024-01-27,66,17,95,VA
2097,2024-01-28,62,17,90,VA
2097,2024-01-29,70,24,93,VA
2097,2024-01-30,72,30,95,VA
2097,2024-01-31,74,38,94,VA
2097,2024-02-01,69,27,93,VA
2097,2024-02-02,63,21,93,VA
2097,2024-02-03,61,21,87,VA
2097,2024-02-04,58,18,84,VA
2097,2024-02-05,61,19,84,VA
2097,2024-02-06,78,44,95,VA
2097,2024-02-07,64,39,90,VA
2097,2024-02-08,75,42,96,VA
2097,2024-02-09,94,80,99,VA
2097,2024-02-10,97,86,99,VA
2097,2024-02-11,92,66,99,VA
2097,2024-02-12,77,32,99,VA
2097,2024-02-13,67,19,97,VA
2097,2024-02-14,58,23,89,VA
2097,2024-02-15,69,36,92,VA
2097,2024-02-16,71,35,95,VA
2097,2024-02-17,71,37,94,VA
2097,2024-02-18,70,37,96,VA
2097,2024-02-19,58,15,93,VA
2097,2024-02-20,48,16,85,VA
2097,2024-02-21,48,19,72,VA
2097,2024-02-22,71,54,97,VA
2097,2024-02-23,93,85,98,VA
2097,2024-02-24,87,64,98,VA
2097,2024-02-25,85,53,97,VA
2097,2024-02-26,90,66,95,VA
2097,2024-02-27,94,76,98,VA
2097,2024-02-28,84,50,99,VA
2097,2024-02-29,78,51,95,VA
2097,2024-03-01,96,89,98,VA
2097,2024-03-02,91,76,99,VA
2097,2024-03-03,83,60,98,VA
2097,2024-03-04,70,47,90,VA
2097,2024-03-05,75,39,96,VA
2097,2024-03-06,79,45,94,VA
2097,2024-03-07,71,35,98,VA
2097,2024-03-08,75,51,95,VA
2097,2024-03-09,83,58,97,VA
2097,2024-03-10,91,80,98,VA
2097,2024-03-11,71,31,99,VA
2097,2024-03-12,56,18,93,VA
2097,2024-03-13,57,32,83,VA
2097,2024-03-14,66,32,95,VA
2097,2024-03-15,70,41,95,VA
2097,2024-03-16,55,19,90,VA
2097,2024-03-17,50,24,74,VA
2097,2024-03-18,70,54,86,VA
2097,2024-03-19,58,19,95,VA
2097,2024-03-20,59,30,86,VA
2097,2024-03-21,51,20,87,VA
2097,2024-03-22,50,21,85,VA
2097,2024-03-23,65,37,92,VA
2097,2024-03-24,42,15,85,VA
2097,2024-03-25,35,15,68,VA
2097,2024-03-26,55,37,81,VA
2097,2024-03-27,93,83,97,VA
2097,2024-03-28,86,68,97,VA
2097,2024-03-29,88,77,98,VA
2097,2024-03-30,81,36,98,VA
2097,2024-03-31,93,83,98,VA
2097,2024-04-01,88,51,99,VA
2097,2024-04-02,61,18,98,VA
2097,2024-04-03,77,59,96,VA
2097,2024-04-04,67,37,97,VA
2097,2024-04-05,66,38,96,VA
2097,2024-04-06,65,35,96,VA
2097,2024-04-07,61,24,92,VA
2097,2024-04-08,52,21,89,VA
2097,2024-04-09,77,47,96,VA
2097,2024-04-10,87,69,97,VA
2097,2024-04-11,65,31,96,VA
2097,2024-04-12,60,7,97,VA
2097,2024-04-13,55,23,89,VA
2097,2024-04-14,53,26,87,VA
2097,2024-04-15,66,43,90,VA
2097,2024-04-16,45,12,86,VA
2097,2024-04-17,42,18,80,VA
2097,2024-04-18,42,14,75,VA
2097,2024-04-19,43,17,83,VA
2097,2024-04-20,40,16,85,VA
2097,2024-04-21,45,16,86,VA
2097,2024-04-22,69,49,93,VA
2097,2024-04-23,73,41,96,VA
2097,2024-04-24,50,16,95,VA
2097,2024-04-25,48,19,83,VA
2097,2024-04-26,63,41,86,VA
2097,2024-04-27,76,46,93,VA
2097,2024-04-28,87,57,97,VA
2097,2024-04-29,64,31,98,VA
2097,2024-04-30,57,25,94,VA
2097,2024-05-01,76,57,93,VA
2097,2024-05-02,87,64,95,VA
2097,2024-05-03,71,32,97,VA
2097,2024-05-04,74,46,97,VA
2097,2024-05-05,67,38,96,VA
2097,2024-05-06,88,81,95,VA
2097,2024-05-07,87,67,97,VA
2097,2024-05-08,71,35,97,VA
2097,2024-05-09,63,29,96,VA
2097,2024-05-10,62,35,86,VA
2097,2024-05-11,57,30,86,VA
2097,2024-05-12,60,37,85,VA
2097,2024-05-13,86,70,94,VA
2097,2024-05-14,80,61,95,VA
2097,2024-05-15,92,78,97,VA
2097,2024-05-16,88,57,97,VA
2097,2024-05-17,73,41,96,VA
2097,2024-05-18,70,41,96,VA
2097,2024-05-19,68,39,93,VA
2097,2024-05-20,70,35,96,VA
2097,2024-05-21,83,55,95,VA
2097,2024-05-22,71,36,96,VA
2097,2024-05-23,85,59,95,VA
2097,2024-05-24,82,55,98,VA
2097,2024-05-25,84,58,96,VA
2097,2024-05-26,65,33,98,VA
2097,2024-05-27,81,54,94,VA
2097,2024-05-28,61,28,97,VA
2097,2024-05-29,60,36,90,VA
2097,2024-05-30,85,62,94,VA
2097,2024-05-31,82,55,96,VA
2111,2023-06-01,82,47,100,VA
2111,2023-06-02,81,42,100,VA
2111,2023-06-03,82,42,100,VA
